conversion,date,revenue,source,variant
0,2021-08-05,0.0,desktop,A
0,2021-08-04,0.0,mobile,A
1,2021-08-07,10.741516369556322,desktop,C
1,2021-08-07,9.398296919142552,desktop,B
1,2021-08-02,13.336034919316248,desktop,B
0,2021-08-01,0.0,desktop,B
0,2021-08-05,0.0,mobile,B
0,2021-08-01,0.0,mobile,B
0,2021-08-04,0.0,desktop,C
0,2021-08-07,0.0,desktop,C
0,2021-08-04,0.0,mobile,C
0,2021-08-02,0.0,desktop,C
0,2021-08-03,0.0,desktop,C
0,2021-08-03,0.0,mobile,B
0,2021-08-02,0.0,mobile,A
0,2021-08-03,0.0,mobile,A
0,2021-08-06,0.0,desktop,B
1,2021-08-06,2.2085964465381887,mobile,B
0,2021-08-03,0.0,mobile,A
0,2021-08-05,0.0,mobile,A
0,2021-08-03,0.0,mobile,C
1,2021-08-05,191.6497334132699,desktop,C
0,2021-08-01,0.0,desktop,B
0,2021-08-05,0.0,desktop,C
0,2021-08-04,0.0,desktop,A
0,2021-08-02,0.0,desktop,B
0,2021-08-05,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-02,0.0,desktop,B
0,2021-08-06,0.0,desktop,C
0,2021-08-05,0.0,desktop,C
0,2021-08-06,0.0,desktop,A
0,2021-08-01,0.0,desktop,A
0,2021-08-04,0.0,desktop,C
0,2021-08-02,0.0,desktop,C
0,2021-08-01,0.0,desktop,B
1,2021-08-03,4.5191232564414925,desktop,B
0,2021-08-07,0.0,mobile,B
0,2021-08-02,0.0,mobile,B
0,2021-08-01,0.0,desktop,A
0,2021-08-06,0.0,desktop,C
0,2021-08-01,0.0,desktop,B
0,2021-08-01,0.0,desktop,A
0,2021-08-03,0.0,desktop,B
0,2021-08-06,0.0,desktop,B
0,2021-08-03,0.0,mobile,C
0,2021-08-05,0.0,mobile,C
0,2021-08-03,0.0,desktop,A
0,2021-08-07,0.0,desktop,B
0,2021-08-03,0.0,desktop,A
0,2021-08-03,0.0,desktop,B
0,2021-08-05,0.0,desktop,C
0,2021-08-02,0.0,desktop,A
0,2021-08-01,0.0,desktop,B
0,2021-08-07,0.0,desktop,C
0,2021-08-03,0.0,mobile,C
0,2021-08-06,0.0,desktop,C
0,2021-08-02,0.0,desktop,B
0,2021-08-01,0.0,mobile,C
0,2021-08-07,0.0,desktop,B
0,2021-08-05,0.0,desktop,A
0,2021-08-04,0.0,desktop,A
0,2021-08-05,0.0,desktop,A
1,2021-08-02,7.237590572539919,mobile,C
0,2021-08-03,0.0,desktop,C
0,2021-08-06,0.0,mobile,B
0,2021-08-04,0.0,desktop,A
0,2021-08-07,0.0,desktop,A
0,2021-08-06,0.0,desktop,C
0,2021-08-07,0.0,mobile,C
0,2021-08-06,0.0,desktop,B
0,2021-08-07,0.0,desktop,B
0,2021-08-05,0.0,mobile,B
0,2021-08-07,0.0,desktop,C
1,2021-08-04,2.3169457630135106,mobile,B
0,2021-08-01,0.0,desktop,B
0,2021-08-07,0.0,mobile,B
0,2021-08-03,0.0,desktop,B
0,2021-08-01,0.0,mobile,C
0,2021-08-06,0.0,mobile,A
1,2021-08-04,16.38225141944834,desktop,B
0,2021-08-07,0.0,mobile,B
1,2021-08-07,30.999839894329245,desktop,B
0,2021-08-06,0.0,desktop,B
0,2021-08-05,0.0,mobile,C
0,2021-08-04,0.0,desktop,C
0,2021-08-07,0.0,desktop,B
0,2021-08-02,0.0,desktop,C
0,2021-08-06,0.0,desktop,C
0,2021-08-06,0.0,mobile,A
0,2021-08-07,0.0,mobile,B
0,2021-08-03,0.0,desktop,A
0,2021-08-06,0.0,mobile,A
0,2021-08-07,0.0,desktop,B
0,2021-08-06,0.0,mobile,B
0,2021-08-04,0.0,mobile,B
0,2021-08-04,0.0,mobile,C
0,2021-08-04,0.0,desktop,A
0,2021-08-01,0.0,desktop,B
0,2021-08-02,0.0,desktop,C
0,2021-08-02,0.0,desktop,A
0,2021-08-02,0.0,mobile,A
0,2021-08-06,0.0,mobile,A
0,2021-08-02,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-02,0.0,desktop,B
0,2021-08-03,0.0,desktop,A
0,2021-08-07,0.0,mobile,A
0,2021-08-03,0.0,desktop,C
0,2021-08-06,0.0,desktop,A
0,2021-08-05,0.0,desktop,A
0,2021-08-02,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-06,0.0,mobile,C
0,2021-08-07,0.0,desktop,B
0,2021-08-06,0.0,mobile,B
1,2021-08-04,11.674250673630674,desktop,C
0,2021-08-04,0.0,desktop,A
0,2021-08-04,0.0,mobile,B
0,2021-08-02,0.0,desktop,A
0,2021-08-05,0.0,desktop,C
0,2021-08-02,0.0,desktop,C
0,2021-08-03,0.0,mobile,A
0,2021-08-06,0.0,desktop,A
0,2021-08-02,0.0,desktop,A
0,2021-08-06,0.0,mobile,C
1,2021-08-07,6.969648666392537,mobile,A
0,2021-08-01,0.0,desktop,B
0,2021-08-07,0.0,desktop,A
0,2021-08-05,0.0,desktop,B
0,2021-08-03,0.0,desktop,C
0,2021-08-01,0.0,desktop,A
0,2021-08-07,0.0,desktop,B
0,2021-08-03,0.0,desktop,C
0,2021-08-05,0.0,desktop,C
0,2021-08-05,0.0,desktop,B
0,2021-08-02,0.0,mobile,B
0,2021-08-02,0.0,desktop,A
0,2021-08-03,0.0,mobile,A
0,2021-08-04,0.0,desktop,A
0,2021-08-02,0.0,desktop,B
0,2021-08-02,0.0,mobile,A
0,2021-08-07,0.0,desktop,B
0,2021-08-01,0.0,desktop,C
0,2021-08-06,0.0,desktop,C
1,2021-08-02,6.978381158960475,desktop,C
0,2021-08-07,0.0,desktop,A
1,2021-08-02,7.725477893408923,desktop,C
0,2021-08-05,0.0,desktop,C
0,2021-08-02,0.0,desktop,C
0,2021-08-04,0.0,desktop,A
0,2021-08-07,0.0,mobile,C
0,2021-08-01,0.0,desktop,B
0,2021-08-05,0.0,desktop,A
0,2021-08-03,0.0,desktop,A
0,2021-08-02,0.0,mobile,B
0,2021-08-03,0.0,mobile,A
0,2021-08-01,0.0,desktop,B
0,2021-08-05,0.0,desktop,C
0,2021-08-07,0.0,desktop,B
1,2021-08-06,8.038482556967201,desktop,A
0,2021-08-07,0.0,mobile,A
0,2021-08-01,0.0,desktop,A
0,2021-08-03,0.0,mobile,A
0,2021-08-06,0.0,desktop,B
0,2021-08-05,0.0,desktop,B
0,2021-08-03,0.0,mobile,C
0,2021-08-02,0.0,desktop,A
0,2021-08-04,0.0,mobile,A
0,2021-08-04,0.0,mobile,A
0,2021-08-03,0.0,desktop,C
0,2021-08-05,0.0,desktop,A
0,2021-08-03,0.0,desktop,B
0,2021-08-05,0.0,desktop,A
0,2021-08-03,0.0,mobile,B
0,2021-08-05,0.0,mobile,B
0,2021-08-06,0.0,mobile,C
0,2021-08-05,0.0,mobile,C
0,2021-08-01,0.0,desktop,C
0,2021-08-04,0.0,mobile,A
0,2021-08-07,0.0,mobile,B
0,2021-08-03,0.0,desktop,A
0,2021-08-04,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-07,0.0,mobile,B
0,2021-08-02,0.0,desktop,C
0,2021-08-04,0.0,desktop,A
0,2021-08-05,0.0,desktop,C
0,2021-08-02,0.0,desktop,B
0,2021-08-03,0.0,mobile,C
0,2021-08-01,0.0,mobile,C
0,2021-08-07,0.0,desktop,A
1,2021-08-03,15.656787679872279,mobile,A
0,2021-08-02,0.0,desktop,C
0,2021-08-05,0.0,desktop,B
0,2021-08-04,0.0,desktop,C
0,2021-08-07,0.0,desktop,A
0,2021-08-04,0.0,desktop,B
0,2021-08-04,0.0,desktop,B
0,2021-08-05,0.0,desktop,B
0,2021-08-06,0.0,mobile,C
0,2021-08-06,0.0,desktop,C
0,2021-08-01,0.0,desktop,B
1,2021-08-05,9.464525576800607,mobile,A
0,2021-08-04,0.0,desktop,C
0,2021-08-06,0.0,desktop,C
0,2021-08-01,0.0,desktop,A
0,2021-08-02,0.0,mobile,B
0,2021-08-06,0.0,desktop,C
1,2021-08-04,21.106998608080865,desktop,B
0,2021-08-03,0.0,mobile,B
0,2021-08-04,0.0,desktop,C
0,2021-08-02,0.0,mobile,A
0,2021-08-06,0.0,desktop,A
0,2021-08-06,0.0,mobile,A
0,2021-08-01,0.0,mobile,B
0,2021-08-04,0.0,desktop,B
0,2021-08-07,0.0,desktop,A
0,2021-08-02,0.0,desktop,A
0,2021-08-01,0.0,desktop,A
0,2021-08-01,0.0,desktop,C
0,2021-08-02,0.0,mobile,B
0,2021-08-01,0.0,desktop,B
0,2021-08-05,0.0,desktop,A
0,2021-08-07,0.0,desktop,C
0,2021-08-03,0.0,desktop,C
0,2021-08-07,0.0,desktop,B
0,2021-08-07,0.0,desktop,A
0,2021-08-07,0.0,desktop,A
0,2021-08-05,0.0,desktop,C
0,2021-08-05,0.0,desktop,A
0,2021-08-04,0.0,desktop,C
0,2021-08-07,0.0,desktop,B
0,2021-08-06,0.0,desktop,C
0,2021-08-04,0.0,mobile,C
0,2021-08-03,0.0,desktop,A
0,2021-08-05,0.0,mobile,A
0,2021-08-05,0.0,mobile,B
0,2021-08-01,0.0,desktop,B
0,2021-08-02,0.0,mobile,A
0,2021-08-03,0.0,mobile,A
0,2021-08-07,0.0,mobile,C
0,2021-08-05,0.0,desktop,A
0,2021-08-03,0.0,desktop,B
0,2021-08-02,0.0,desktop,A
0,2021-08-05,0.0,mobile,B
0,2021-08-03,0.0,mobile,B
0,2021-08-07,0.0,desktop,C
0,2021-08-03,0.0,mobile,C
0,2021-08-03,0.0,desktop,A
0,2021-08-03,0.0,desktop,A
0,2021-08-07,0.0,desktop,B
0,2021-08-02,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-01,0.0,desktop,A
0,2021-08-04,0.0,mobile,C
0,2021-08-04,0.0,desktop,C
0,2021-08-05,0.0,desktop,C
0,2021-08-04,0.0,desktop,B
0,2021-08-02,0.0,mobile,C
0,2021-08-04,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-04,0.0,mobile,A
0,2021-08-05,0.0,desktop,B
0,2021-08-05,0.0,mobile,B
0,2021-08-05,0.0,desktop,B
0,2021-08-06,0.0,mobile,A
0,2021-08-01,0.0,mobile,C
1,2021-08-07,25.1007893329275,desktop,C
0,2021-08-04,0.0,desktop,B
0,2021-08-06,0.0,mobile,A
0,2021-08-05,0.0,desktop,A
0,2021-08-02,0.0,mobile,A
0,2021-08-02,0.0,desktop,B
0,2021-08-05,0.0,mobile,C
0,2021-08-02,0.0,desktop,A
0,2021-08-02,0.0,desktop,A
0,2021-08-07,0.0,desktop,B
0,2021-08-07,0.0,desktop,B
0,2021-08-02,0.0,desktop,A
0,2021-08-03,0.0,mobile,C
0,2021-08-03,0.0,mobile,B
0,2021-08-03,0.0,desktop,B
0,2021-08-04,0.0,mobile,B
0,2021-08-03,0.0,desktop,B
0,2021-08-04,0.0,desktop,C
0,2021-08-04,0.0,desktop,C
0,2021-08-02,0.0,desktop,B
0,2021-08-05,0.0,mobile,C
0,2021-08-01,0.0,desktop,B
0,2021-08-04,0.0,mobile,A
0,2021-08-02,0.0,desktop,A
0,2021-08-02,0.0,mobile,C
0,2021-08-02,0.0,desktop,C
0,2021-08-05,0.0,desktop,C
0,2021-08-03,0.0,desktop,C
0,2021-08-02,0.0,desktop,C
0,2021-08-07,0.0,mobile,B
0,2021-08-07,0.0,desktop,A
0,2021-08-05,0.0,desktop,C
0,2021-08-03,0.0,mobile,C
0,2021-08-03,0.0,desktop,B
0,2021-08-02,0.0,mobile,C
0,2021-08-06,0.0,desktop,B
0,2021-08-05,0.0,desktop,B
0,2021-08-07,0.0,mobile,B
0,2021-08-04,0.0,desktop,C
0,2021-08-07,0.0,desktop,A
0,2021-08-03,0.0,desktop,B
0,2021-08-01,0.0,desktop,A
0,2021-08-04,0.0,mobile,A
0,2021-08-01,0.0,mobile,C
0,2021-08-01,0.0,mobile,A
0,2021-08-07,0.0,desktop,B
0,2021-08-07,0.0,desktop,A
0,2021-08-03,0.0,mobile,B
0,2021-08-07,0.0,desktop,A
0,2021-08-03,0.0,mobile,A
1,2021-08-02,1.899330020624553,mobile,C
0,2021-08-01,0.0,desktop,A
0,2021-08-05,0.0,mobile,C
0,2021-08-06,0.0,mobile,B
0,2021-08-01,0.0,desktop,B
0,2021-08-02,0.0,mobile,A
0,2021-08-01,0.0,mobile,B
0,2021-08-07,0.0,desktop,A
0,2021-08-04,0.0,desktop,A
0,2021-08-05,0.0,desktop,A
0,2021-08-07,0.0,desktop,A
0,2021-08-04,0.0,desktop,C
1,2021-08-02,34.24929157827572,desktop,A
0,2021-08-02,0.0,desktop,A
0,2021-08-03,0.0,desktop,B
0,2021-08-07,0.0,mobile,B
0,2021-08-02,0.0,desktop,C
0,2021-08-05,0.0,desktop,A
0,2021-08-02,0.0,mobile,A
0,2021-08-06,0.0,mobile,A
0,2021-08-06,0.0,mobile,A
0,2021-08-01,0.0,desktop,A
0,2021-08-03,0.0,mobile,B
0,2021-08-02,0.0,desktop,A
0,2021-08-01,0.0,desktop,B
0,2021-08-05,0.0,desktop,A
0,2021-08-03,0.0,desktop,B
0,2021-08-02,0.0,desktop,C
0,2021-08-05,0.0,desktop,C
0,2021-08-04,0.0,desktop,A
1,2021-08-03,8.692773755489267,mobile,C
0,2021-08-06,0.0,desktop,B
0,2021-08-01,0.0,mobile,A
0,2021-08-02,0.0,desktop,B
0,2021-08-02,0.0,mobile,A
0,2021-08-03,0.0,desktop,C
0,2021-08-06,0.0,desktop,C
0,2021-08-05,0.0,desktop,C
0,2021-08-05,0.0,desktop,A
0,2021-08-07,0.0,desktop,B
0,2021-08-07,0.0,mobile,C
0,2021-08-03,0.0,mobile,B
0,2021-08-01,0.0,mobile,B
0,2021-08-04,0.0,desktop,B
1,2021-08-02,572.5113869336891,desktop,B
0,2021-08-03,0.0,desktop,B
0,2021-08-03,0.0,mobile,A
0,2021-08-07,0.0,desktop,C
0,2021-08-05,0.0,desktop,C
0,2021-08-02,0.0,desktop,C
1,2021-08-05,9.252097321887844,desktop,B
0,2021-08-01,0.0,mobile,C
0,2021-08-04,0.0,desktop,A
0,2021-08-04,0.0,desktop,B
0,2021-08-04,0.0,desktop,B
0,2021-08-05,0.0,desktop,B
0,2021-08-04,0.0,desktop,B
0,2021-08-04,0.0,desktop,C
0,2021-08-06,0.0,desktop,C
0,2021-08-07,0.0,desktop,A
0,2021-08-01,0.0,desktop,C
0,2021-08-07,0.0,desktop,A
0,2021-08-03,0.0,mobile,C
0,2021-08-05,0.0,desktop,C
1,2021-08-02,5.4272366453757055,mobile,B
0,2021-08-05,0.0,mobile,B
0,2021-08-05,0.0,mobile,C
0,2021-08-05,0.0,mobile,C
0,2021-08-03,0.0,desktop,C
0,2021-08-04,0.0,desktop,A
0,2021-08-06,0.0,mobile,C
0,2021-08-03,0.0,mobile,A
0,2021-08-05,0.0,desktop,B
0,2021-08-02,0.0,desktop,B
0,2021-08-07,0.0,desktop,A
0,2021-08-07,0.0,desktop,C
0,2021-08-02,0.0,desktop,C
0,2021-08-03,0.0,desktop,B
0,2021-08-01,0.0,mobile,C
0,2021-08-05,0.0,desktop,B
0,2021-08-01,0.0,desktop,A
0,2021-08-01,0.0,desktop,C
0,2021-08-07,0.0,desktop,C
0,2021-08-06,0.0,desktop,A
0,2021-08-02,0.0,mobile,C
0,2021-08-02,0.0,desktop,C
0,2021-08-04,0.0,desktop,B
0,2021-08-01,0.0,mobile,C
1,2021-08-02,4.811611161089315,mobile,B
0,2021-08-07,0.0,desktop,C
1,2021-08-05,4.6872026304622025,mobile,A
0,2021-08-07,0.0,desktop,A
0,2021-08-02,0.0,desktop,C
0,2021-08-01,0.0,desktop,C
0,2021-08-01,0.0,desktop,C
0,2021-08-02,0.0,desktop,A
0,2021-08-06,0.0,desktop,C
0,2021-08-01,0.0,mobile,C
0,2021-08-04,0.0,mobile,C
0,2021-08-06,0.0,mobile,A
0,2021-08-01,0.0,desktop,C
0,2021-08-01,0.0,desktop,B
0,2021-08-05,0.0,desktop,A
0,2021-08-05,0.0,desktop,B
0,2021-08-03,0.0,desktop,A
0,2021-08-04,0.0,desktop,A
0,2021-08-02,0.0,desktop,B
0,2021-08-06,0.0,mobile,B
0,2021-08-01,0.0,mobile,B
0,2021-08-02,0.0,desktop,C
0,2021-08-05,0.0,mobile,B
0,2021-08-02,0.0,mobile,C
0,2021-08-02,0.0,desktop,A
0,2021-08-05,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-07,0.0,desktop,B
0,2021-08-03,0.0,desktop,B
0,2021-08-07,0.0,mobile,A
0,2021-08-06,0.0,mobile,A
0,2021-08-01,0.0,desktop,B
0,2021-08-01,0.0,mobile,A
0,2021-08-06,0.0,desktop,C
1,2021-08-04,3.7067401864701592,mobile,A
0,2021-08-03,0.0,desktop,B
0,2021-08-02,0.0,desktop,C
0,2021-08-02,0.0,desktop,C
0,2021-08-02,0.0,desktop,A
0,2021-08-01,0.0,mobile,B
0,2021-08-05,0.0,desktop,B
0,2021-08-01,0.0,mobile,C
0,2021-08-03,0.0,desktop,C
0,2021-08-07,0.0,desktop,B
0,2021-08-02,0.0,desktop,A
1,2021-08-02,3.7471800485373215,desktop,A
0,2021-08-04,0.0,mobile,C
0,2021-08-02,0.0,desktop,B
0,2021-08-05,0.0,desktop,C
0,2021-08-02,0.0,mobile,A
0,2021-08-05,0.0,desktop,C
0,2021-08-07,0.0,desktop,B
0,2021-08-07,0.0,desktop,B
0,2021-08-04,0.0,desktop,A
0,2021-08-02,0.0,mobile,B
0,2021-08-01,0.0,desktop,B
0,2021-08-05,0.0,desktop,A
0,2021-08-05,0.0,mobile,A
0,2021-08-04,0.0,desktop,A
0,2021-08-06,0.0,desktop,B
0,2021-08-02,0.0,mobile,A
0,2021-08-04,0.0,mobile,B
0,2021-08-04,0.0,mobile,A
0,2021-08-03,0.0,desktop,C
0,2021-08-02,0.0,desktop,A
0,2021-08-01,0.0,desktop,A
0,2021-08-03,0.0,desktop,A
0,2021-08-06,0.0,mobile,C
0,2021-08-02,0.0,desktop,A
1,2021-08-07,5.032120054127347,mobile,C
0,2021-08-07,0.0,desktop,B
0,2021-08-05,0.0,desktop,B
0,2021-08-01,0.0,mobile,A
0,2021-08-02,0.0,mobile,C
0,2021-08-02,0.0,mobile,C
0,2021-08-07,0.0,desktop,C
0,2021-08-07,0.0,desktop,A
0,2021-08-06,0.0,desktop,A
0,2021-08-04,0.0,desktop,A
0,2021-08-05,0.0,mobile,C
0,2021-08-07,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-02,0.0,mobile,C
0,2021-08-04,0.0,mobile,C
0,2021-08-04,0.0,desktop,A
1,2021-08-05,7.235141327821958,desktop,A
0,2021-08-07,0.0,desktop,A
0,2021-08-03,0.0,desktop,A
0,2021-08-02,0.0,mobile,C
0,2021-08-04,0.0,desktop,B
1,2021-08-01,2.6536453361767816,desktop,B
0,2021-08-04,0.0,desktop,C
0,2021-08-01,0.0,mobile,B
0,2021-08-03,0.0,desktop,B
0,2021-08-03,0.0,desktop,A
0,2021-08-03,0.0,desktop,C
0,2021-08-03,0.0,desktop,A
0,2021-08-04,0.0,desktop,B
0,2021-08-07,0.0,mobile,C
0,2021-08-05,0.0,desktop,B
0,2021-08-01,0.0,desktop,C
0,2021-08-07,0.0,desktop,C
0,2021-08-04,0.0,desktop,C
1,2021-08-07,4.043530085472631,mobile,A
0,2021-08-03,0.0,desktop,C
0,2021-08-06,0.0,desktop,C
0,2021-08-01,0.0,desktop,A
0,2021-08-05,0.0,desktop,B
0,2021-08-03,0.0,desktop,A
0,2021-08-06,0.0,desktop,C
0,2021-08-04,0.0,desktop,A
0,2021-08-06,0.0,desktop,B
1,2021-08-03,34.971473439722814,desktop,A
0,2021-08-02,0.0,desktop,A
0,2021-08-02,0.0,mobile,B
0,2021-08-03,0.0,desktop,A
0,2021-08-03,0.0,desktop,A
0,2021-08-03,0.0,mobile,A
0,2021-08-01,0.0,desktop,B
0,2021-08-06,0.0,desktop,A
0,2021-08-02,0.0,desktop,A
0,2021-08-06,0.0,desktop,C
0,2021-08-01,0.0,mobile,B
0,2021-08-05,0.0,mobile,C
0,2021-08-06,0.0,mobile,A
0,2021-08-06,0.0,desktop,A
0,2021-08-01,0.0,desktop,C
0,2021-08-06,0.0,desktop,A
0,2021-08-01,0.0,desktop,A
0,2021-08-02,0.0,desktop,B
1,2021-08-01,3.2718680312912696,mobile,C
0,2021-08-07,0.0,desktop,C
0,2021-08-02,0.0,mobile,C
0,2021-08-04,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-01,0.0,desktop,A
0,2021-08-01,0.0,desktop,C
0,2021-08-04,0.0,desktop,B
0,2021-08-04,0.0,mobile,B
0,2021-08-05,0.0,mobile,C
0,2021-08-01,0.0,desktop,B
0,2021-08-02,0.0,desktop,B
0,2021-08-04,0.0,desktop,C
0,2021-08-07,0.0,desktop,C
0,2021-08-04,0.0,mobile,B
0,2021-08-01,0.0,desktop,A
0,2021-08-07,0.0,mobile,B
0,2021-08-04,0.0,desktop,A
0,2021-08-06,0.0,desktop,C
1,2021-08-07,4.340865487461118,desktop,B
0,2021-08-05,0.0,mobile,B
0,2021-08-04,0.0,mobile,A
0,2021-08-04,0.0,mobile,A
0,2021-08-03,0.0,desktop,B
0,2021-08-03,0.0,mobile,B
1,2021-08-02,31.836090858870772,desktop,C
0,2021-08-01,0.0,desktop,C
0,2021-08-06,0.0,desktop,A
0,2021-08-04,0.0,mobile,A
0,2021-08-07,0.0,desktop,A
0,2021-08-07,0.0,mobile,C
0,2021-08-02,0.0,desktop,B
1,2021-08-04,20.321571068709964,desktop,B
0,2021-08-04,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-04,0.0,mobile,A
0,2021-08-02,0.0,desktop,A
0,2021-08-05,0.0,desktop,B
0,2021-08-03,0.0,mobile,C
0,2021-08-06,0.0,desktop,A
1,2021-08-07,13.726965100557123,desktop,A
0,2021-08-04,0.0,mobile,B
0,2021-08-03,0.0,desktop,B
0,2021-08-07,0.0,mobile,B
0,2021-08-04,0.0,mobile,C
0,2021-08-04,0.0,mobile,B
0,2021-08-02,0.0,mobile,C
0,2021-08-07,0.0,desktop,B
0,2021-08-06,0.0,desktop,B
0,2021-08-01,0.0,desktop,A
0,2021-08-04,0.0,desktop,C
0,2021-08-06,0.0,mobile,B
0,2021-08-06,0.0,mobile,B
1,2021-08-06,12.712247052864571,desktop,A
0,2021-08-01,0.0,desktop,C
0,2021-08-03,0.0,desktop,B
0,2021-08-06,0.0,desktop,C
0,2021-08-07,0.0,desktop,A
0,2021-08-06,0.0,desktop,B
0,2021-08-01,0.0,desktop,B
1,2021-08-05,4.009425110304426,mobile,A
0,2021-08-02,0.0,desktop,A
0,2021-08-03,0.0,desktop,A
0,2021-08-05,0.0,desktop,B
0,2021-08-04,0.0,desktop,B
0,2021-08-05,0.0,desktop,B
0,2021-08-01,0.0,desktop,A
0,2021-08-02,0.0,mobile,A
0,2021-08-05,0.0,desktop,C
0,2021-08-06,0.0,mobile,C
0,2021-08-05,0.0,desktop,C
0,2021-08-04,0.0,desktop,C
0,2021-08-07,0.0,mobile,B
0,2021-08-04,0.0,mobile,A
0,2021-08-02,0.0,mobile,B
0,2021-08-04,0.0,desktop,A
0,2021-08-06,0.0,desktop,C
0,2021-08-06,0.0,desktop,C
0,2021-08-04,0.0,desktop,A
0,2021-08-03,0.0,mobile,B
0,2021-08-03,0.0,desktop,A
1,2021-08-05,31.086574758025964,mobile,A
0,2021-08-04,0.0,desktop,B
0,2021-08-07,0.0,mobile,B
0,2021-08-06,0.0,desktop,A
0,2021-08-03,0.0,desktop,A
0,2021-08-06,0.0,desktop,C
0,2021-08-06,0.0,mobile,B
0,2021-08-07,0.0,mobile,A
0,2021-08-04,0.0,desktop,C
0,2021-08-02,0.0,desktop,C
0,2021-08-02,0.0,mobile,B
0,2021-08-01,0.0,desktop,C
0,2021-08-02,0.0,desktop,A
0,2021-08-03,0.0,desktop,C
0,2021-08-05,0.0,desktop,B
0,2021-08-01,0.0,desktop,A
0,2021-08-05,0.0,desktop,B
1,2021-08-04,14.145710682154695,desktop,B
0,2021-08-02,0.0,mobile,A
0,2021-08-03,0.0,mobile,A
0,2021-08-02,0.0,desktop,B
0,2021-08-01,0.0,mobile,C
0,2021-08-06,0.0,desktop,B
0,2021-08-01,0.0,mobile,C
0,2021-08-04,0.0,mobile,A
0,2021-08-02,0.0,desktop,B
0,2021-08-02,0.0,mobile,B
0,2021-08-06,0.0,desktop,C
0,2021-08-06,0.0,desktop,C
0,2021-08-02,0.0,desktop,B
0,2021-08-04,0.0,desktop,B
0,2021-08-07,0.0,mobile,A
0,2021-08-01,0.0,desktop,B
0,2021-08-03,0.0,mobile,A
0,2021-08-04,0.0,desktop,C
0,2021-08-02,0.0,desktop,A
0,2021-08-06,0.0,desktop,C
0,2021-08-01,0.0,desktop,A
0,2021-08-06,0.0,mobile,A
0,2021-08-05,0.0,desktop,A
0,2021-08-07,0.0,desktop,B
0,2021-08-01,0.0,desktop,B
1,2021-08-02,6.875580042829437,desktop,B
1,2021-08-04,19.911660067256996,mobile,B
1,2021-08-07,10.175493395404066,desktop,A
0,2021-08-06,0.0,desktop,C
0,2021-08-02,0.0,desktop,B
0,2021-08-02,0.0,mobile,A
0,2021-08-06,0.0,desktop,B
0,2021-08-05,0.0,desktop,A
0,2021-08-05,0.0,mobile,A
0,2021-08-04,0.0,desktop,B
0,2021-08-06,0.0,desktop,C
0,2021-08-02,0.0,desktop,C
0,2021-08-05,0.0,desktop,C
0,2021-08-02,0.0,desktop,B
0,2021-08-02,0.0,mobile,C
0,2021-08-05,0.0,desktop,C
0,2021-08-07,0.0,mobile,C
0,2021-08-05,0.0,mobile,A
0,2021-08-01,0.0,desktop,C
0,2021-08-04,0.0,mobile,B
0,2021-08-02,0.0,mobile,A
1,2021-08-04,8.484635060155886,desktop,C
0,2021-08-02,0.0,desktop,A
0,2021-08-06,0.0,desktop,B
0,2021-08-01,0.0,desktop,A
0,2021-08-04,0.0,desktop,B
0,2021-08-05,0.0,desktop,A
0,2021-08-05,0.0,mobile,A
0,2021-08-02,0.0,desktop,B
0,2021-08-06,0.0,mobile,A
0,2021-08-05,0.0,desktop,C
0,2021-08-05,0.0,desktop,A
0,2021-08-04,0.0,desktop,C
0,2021-08-03,0.0,mobile,B
0,2021-08-02,0.0,desktop,A
0,2021-08-01,0.0,desktop,C
0,2021-08-06,0.0,desktop,C
0,2021-08-06,0.0,desktop,B
0,2021-08-03,0.0,desktop,A
0,2021-08-07,0.0,mobile,A
0,2021-08-04,0.0,mobile,C
0,2021-08-07,0.0,mobile,C
0,2021-08-01,0.0,desktop,C
0,2021-08-06,0.0,desktop,A
0,2021-08-04,0.0,desktop,B
1,2021-08-07,3.0517671491431706,desktop,A
0,2021-08-02,0.0,mobile,A
0,2021-08-05,0.0,desktop,A
0,2021-08-02,0.0,desktop,B
0,2021-08-02,0.0,desktop,C
0,2021-08-07,0.0,desktop,C
0,2021-08-03,0.0,desktop,B
0,2021-08-07,0.0,mobile,B
0,2021-08-07,0.0,desktop,C
0,2021-08-04,0.0,desktop,B
0,2021-08-06,0.0,desktop,A
0,2021-08-04,0.0,desktop,C
0,2021-08-07,0.0,desktop,B
0,2021-08-01,0.0,desktop,C
0,2021-08-07,0.0,desktop,C
0,2021-08-03,0.0,desktop,A
0,2021-08-02,0.0,mobile,B
0,2021-08-03,0.0,desktop,C
0,2021-08-05,0.0,mobile,B
0,2021-08-01,0.0,desktop,A
0,2021-08-07,0.0,desktop,A
